,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
24588,0.9442,4.22,22.747002,PSO,Mini-Batch K-Means,"[12, 3, 2, 2, 2]",0.07918286,0.6292839
24589,0.9742,1.22,17.43697,PSO,Mini-Batch K-Means,"[12, 7, 2, 6, 2]",0.076701164,0.6568198
24590,0.9736,1.28,17.408052,PSO,Mini-Batch K-Means,"[13, 7, 2, 5, 2]",0.100666285,0.6485338
24591,0.9658,2.06,21.616049,PSO,Mini-Batch K-Means,"[14, 7, 2, 2, 2]",0.084481955,0.6312268
24592,0.9744,1.2,17.427633,PSO,Mini-Batch K-Means,"[13, 5, 2, 5, 2]",0.07901788,0.63394237
24593,0.971,1.54,17.480337,PSO,Mini-Batch K-Means,"[11, 6, 2, 6, 2]",0.07930875,0.640239
24594,0.9664,2.0,18.454315,PSO,Mini-Batch K-Means,"[13, 4, 2, 6, 2]",0.075469494,0.627861
24595,0.9442,4.22,22.747002,PSO,Mini-Batch K-Means,"[12, 3, 2, 2, 2]",0.08504295,0.63861084
24596,0.9602,2.62,22.725418,PSO,Mini-Batch K-Means,"[12, 4, 2, 2, 2]",0.0823226,0.6214855
24597,0.9634,2.3,21.696299,PSO,Mini-Batch K-Means,"[12, 5, 2, 2, 2]",0.08256149,0.6377256
24598,0.9708,1.5599999999999998,21.775791,PSO,Mini-Batch K-Means,"[9, 8, 2, 2, 2]",0.08399916,0.65052485
24599,0.9642,2.22,21.720085,PSO,Mini-Batch K-Means,"[11, 6, 2, 2, 2]",0.080657244,0.6583302
24600,0.9682,1.82,21.194973,PSO,Mini-Batch K-Means,"[11, 9, 2, 2, 2]",0.09351373,0.6682863
24601,0.9724,1.4000000000000001,18.46555,PSO,Mini-Batch K-Means,"[13, 7, 2, 4, 2]",0.07878661,0.6364119
24602,0.9608,2.56,22.081135,PSO,Mini-Batch K-Means,"[8, 5, 2, 2, 2]",0.07981968,0.6620469
24603,0.9744,1.2,18.00957,PSO,Mini-Batch K-Means,"[11, 10, 2, 4, 2]",0.07960749,0.6233163
24604,0.9616,2.48,22.75904,PSO,Mini-Batch K-Means,"[11, 4, 2, 2, 2]",0.086134195,0.6499171
24605,0.9692,1.72,21.225523,PSO,Mini-Batch K-Means,"[10, 10, 2, 2, 2]",0.08328152,0.64313006
24606,0.9682,1.82,21.194973,PSO,Mini-Batch K-Means,"[11, 9, 2, 2, 2]",0.08821392,0.622329
24607,0.9608,2.56,22.081135,PSO,Mini-Batch K-Means,"[8, 5, 2, 2, 2]",0.080173016,0.6484487
24608,0.9636,2.2800000000000002,22.061552,PSO,Mini-Batch K-Means,"[8, 7, 2, 2, 2]",0.08129072,0.6358888
24609,0.958,2.8400000000000003,18.444155,PSO,Mini-Batch K-Means,"[14, 3, 2, 7, 2]",0.07886243,0.6419928
24610,0.9632,2.32,21.625795,PSO,Mini-Batch K-Means,"[14, 6, 2, 2, 2]",0.086318016,0.63622
24611,0.9692,1.72,21.225523,PSO,Mini-Batch K-Means,"[10, 10, 2, 2, 2]",0.08361888,0.63998556
24612,0.971,1.54,18.61097,PSO,Mini-Batch K-Means,"[9, 7, 2, 3, 2]",0.085864305,0.63029027
24613,0.9696,1.68,17.821806,PSO,Mini-Batch K-Means,"[8, 7, 2, 6, 2]",0.074355125,0.6215627
24614,0.9734,1.3,18.562353,PSO,Mini-Batch K-Means,"[10, 8, 2, 3, 2]",0.077459335,0.64221
24615,0.958,2.8400000000000003,22.071299,PSO,Mini-Batch K-Means,"[8, 6, 2, 2, 2]",0.08270478,0.63319826
24616,0.9676,1.8800000000000001,22.051899,PSO,Mini-Batch K-Means,"[8, 8, 2, 2, 2]",0.09929395,0.6904249
24617,0.9658,2.06,21.546186,PSO,Mini-Batch K-Means,"[8, 9, 2, 2, 2]",0.08992672,0.66572976
24618,0.9696,1.68,21.601265,PSO,Mini-Batch K-Means,"[7, 11, 2, 2, 2]",0.084410906,0.6152463
24619,0.9666,1.9800000000000002,22.127779,PSO,Mini-Batch K-Means,"[7, 7, 2, 2, 2]",0.08171177,0.63222003
24620,0.9694,1.7000000000000002,22.118126,PSO,Mini-Batch K-Means,"[7, 8, 2, 2, 2]",0.09245825,0.6471658
24621,0.9694,1.7000000000000002,21.606396,PSO,Mini-Batch K-Means,"[14, 8, 2, 2, 2]",0.09013653,0.6417191
24622,0.9594,2.7,22.282484,PSO,Mini-Batch K-Means,"[5, 7, 2, 2, 2]",0.08018041,0.6524067
24623,0.9642,2.22,21.720085,PSO,Mini-Batch K-Means,"[11, 6, 2, 2, 2]",0.080638885,0.64603376
24624,0.9676,1.8800000000000001,22.051899,PSO,Mini-Batch K-Means,"[8, 8, 2, 2, 2]",0.081385374,0.6375587
24625,0.964,2.2399999999999998,21.75623,PSO,Mini-Batch K-Means,"[10, 6, 2, 2, 2]",0.08124447,0.6249919
24626,0.9686,1.78,21.535038,PSO,Mini-Batch K-Means,"[8, 11, 2, 2, 2]",0.08746672,0.6184211
24627,0.9658,2.06,21.546186,PSO,Mini-Batch K-Means,"[8, 9, 2, 2, 2]",0.08289504,0.6353748
24628,0.9656,2.08,21.75597,PSO,Mini-Batch K-Means,"[5, 11, 2, 2, 2]",0.0818584,0.62627625
24629,0.962,2.44,19.535835,PSO,Mini-Batch K-Means,"[13, 3, 2, 4, 2]",0.07597065,0.72668743
24630,0.9694,1.7000000000000002,21.231117,PSO,Mini-Batch K-Means,"[10, 9, 2, 2, 2]",0.093426466,0.85410976
24631,0.9636,2.2800000000000002,22.137524,PSO,Mini-Batch K-Means,"[7, 6, 2, 2, 2]",0.08190203,0.6763978
24632,0.9602,2.62,21.685663,PSO,Mini-Batch K-Means,"[6, 9, 2, 2, 2]",0.087282896,0.7217493
24633,0.9676,1.8800000000000001,21.612413,PSO,Mini-Batch K-Means,"[7, 9, 2, 2, 2]",0.08402705,0.6397395
24634,0.9686,1.78,21.535038,PSO,Mini-Batch K-Means,"[8, 11, 2, 2, 2]",0.08780742,0.637733
24635,0.9628,2.36,22.191376,PSO,Mini-Batch K-Means,"[6, 8, 2, 2, 2]",0.08124018,0.64507246
24636,0.9696,1.68,21.601265,PSO,Mini-Batch K-Means,"[7, 11, 2, 2, 2]",0.0871737,0.6366708
24637,0.9622,2.42,22.147362,PSO,Mini-Batch K-Means,"[7, 5, 2, 2, 2]",0.07925606,0.63867784
24638,0.9636,2.2800000000000002,22.061552,PSO,Mini-Batch K-Means,"[8, 7, 2, 2, 2]",0.08078742,0.63960195
24639,0.9676,1.8800000000000001,22.051899,PSO,Mini-Batch K-Means,"[8, 8, 2, 2, 2]",0.082289934,0.63731885
24640,0.9856,0.08,6.4566097,BH,Mini-Batch K-Means,"[18, 38, 24, 7, 12]",0.14101815,0.64450336
24641,0.9856,0.08,4.943002,BH,Mini-Batch K-Means,"[38, 25, 29, 46, 27]",0.16107583,0.62826824
24642,0.9838,0.26,6.5956516,BH,Mini-Batch K-Means,"[6, 44, 15, 16, 30]",0.13695979,0.6383574
24643,0.9852,0.12,4.690847,BH,Mini-Batch K-Means,"[39, 38, 22, 27, 47]",0.1626389,0.6344044
24644,0.9848,0.16,5.4367356,BH,Mini-Batch K-Means,"[31, 50, 8, 34, 41]",0.14739585,0.63247514
24645,0.9878,-0.13999999999999999,6.756081,BH,Mini-Batch K-Means,"[36, 16, 24, 15, 6]",0.112439394,0.6536243
24646,0.9862,0.02,5.263576,BH,Mini-Batch K-Means,"[49, 40, 22, 9, 20]",0.13259101,0.6812985
24647,0.9876,-0.12,4.7431707,BH,Mini-Batch K-Means,"[22, 39, 21, 45, 34]",0.16661501,0.64377975
24648,0.9864,0.0,5.441084,BH,Mini-Batch K-Means,"[7, 30, 38, 42, 47]",0.16847992,0.6252887
24649,0.987,-0.06,5.894059,BH,Mini-Batch K-Means,"[37, 26, 33, 20, 6]",0.12796974,0.6388562
24650,0.9854,0.1,5.2173615,BH,Mini-Batch K-Means,"[33, 27, 25, 32, 23]",0.13838124,0.6342938
24651,0.9842,0.22,7.818508,BH,Mini-Batch K-Means,"[10, 45, 14, 30, 3]",0.13768697,0.62067604
24652,0.986,0.04,5.961933,BH,Mini-Batch K-Means,"[9, 22, 50, 11, 21]",0.13679576,0.6347778
24653,0.9834,0.3,6.483299,BH,Mini-Batch K-Means,"[34, 6, 26, 30, 10]",0.12218475,0.6403458
24654,0.9858,0.06,5.2748985,BH,Mini-Batch K-Means,"[23, 24, 43, 34, 15]",0.14857507,0.649132
24655,0.9868,-0.04,4.9060783,BH,Mini-Batch K-Means,"[23, 46, 18, 45, 26]",0.16510701,0.60984373
24656,0.985,0.13999999999999999,5.9896617,BH,Mini-Batch K-Means,"[16, 14, 16, 30, 43]",0.13317537,0.6423619
24657,0.9856,0.08,5.789371,BH,Mini-Batch K-Means,"[30, 12, 17, 50, 11]",0.14872646,0.6536398
24658,0.9864,0.0,4.8309474,BH,Mini-Batch K-Means,"[29, 22, 36, 43, 31]",0.1659894,0.6317508
24659,0.985,0.13999999999999999,6.108148,BH,Mini-Batch K-Means,"[35, 5, 23, 27, 23]",0.12812424,0.6374042
24660,0.985,0.13999999999999999,6.610309,BH,Mini-Batch K-Means,"[14, 42, 20, 11, 8]",0.12605882,0.63511133
24661,0.986,0.04,5.001043,BH,Mini-Batch K-Means,"[34, 26, 28, 42, 23]",0.1580584,0.6303327
24662,0.9856,0.08,5.823867,BH,Mini-Batch K-Means,"[10, 48, 13, 20, 29]",0.12634087,0.61765885
24663,0.987,-0.06,4.7278266,BH,Mini-Batch K-Means,"[35, 42, 18, 27, 43]",0.16468167,0.6371417
24664,0.986,0.04,5.182917,BH,Mini-Batch K-Means,"[27, 46, 12, 30, 37]",0.17406726,0.6251352
24665,0.9864,0.0,6.20972,BH,Mini-Batch K-Means,"[32, 20, 20, 19, 6]",0.113383055,0.6517694
24666,0.9866,-0.02,5.5474687,BH,Mini-Batch K-Means,"[45, 44, 18, 13, 16]",0.14155531,0.6398363
24667,0.9864,0.0,4.964893,BH,Mini-Batch K-Means,"[18, 43, 17, 41, 30]",0.16218138,0.65319395
24668,0.9856,0.08,4.842839,BH,Mini-Batch K-Means,"[11, 34, 34, 38, 45]",0.15989208,0.64268565
24669,0.9856,0.08,6.093752,BH,Mini-Batch K-Means,"[33, 30, 29, 24, 7]",0.14643574,0.6322117
24670,0.987,-0.06,5.3196898,BH,Mini-Batch K-Means,"[29, 31, 21, 30, 19]",0.13087869,0.6634674
24671,0.985,0.13999999999999999,10.779828,BH,Mini-Batch K-Means,"[9, 43, 14, 29, 2]",0.120814085,0.61923003
24672,0.986,0.04,6.252431,BH,Mini-Batch K-Means,"[8, 26, 46, 15, 17]",0.13351917,0.6261797
24673,0.9858,0.06,6.55472,BH,Mini-Batch K-Means,"[30, 10, 22, 31, 6]",0.12748408,0.61849785
24674,0.9854,0.1,5.5833535,BH,Mini-Batch K-Means,"[19, 28, 43, 30, 11]",0.14594913,0.624789
24675,0.9854,0.1,5.000634,BH,Mini-Batch K-Means,"[19, 46, 17, 41, 22]",0.16887331,0.6203337
24676,0.9848,0.16,5.755676,BH,Mini-Batch K-Means,"[14, 18, 14, 29, 39]",0.121008396,0.65106845
24677,0.9864,0.0,6.1343045,BH,Mini-Batch K-Means,"[26, 16, 13, 46, 11]",0.12282443,0.6260159
24678,0.9862,0.02,5.1070523,BH,Mini-Batch K-Means,"[25, 26, 32, 39, 27]",0.15822458,0.6238427
24679,0.9848,0.16,5.6780763,BH,Mini-Batch K-Means,"[31, 9, 19, 31, 19]",0.13032818,0.6290083
24680,0.9852,0.12,8.049479,BH,Mini-Batch K-Means,"[11, 46, 16, 15, 4]",0.12733483,0.6194141
24681,0.9864,0.0,5.1013,BH,Mini-Batch K-Means,"[30, 30, 24, 38, 19]",0.1379571,0.6463249
24682,0.9852,0.12,6.1730943,BH,Mini-Batch K-Means,"[8, 44, 15, 24, 25]",0.15481353,0.6255002
24683,0.986,0.04,5.131724,BH,Mini-Batch K-Means,"[31, 45, 15, 30, 39]",0.16460395,0.6318464
24684,0.986,0.04,5.2617664,BH,Mini-Batch K-Means,"[23, 43, 14, 28, 33]",0.14440346,0.64191675
24685,0.9848,0.16,10.1979065,BH,Mini-Batch K-Means,"[28, 24, 20, 23, 2]",0.11675835,0.6254153
24686,0.9862,0.02,5.619518,BH,Mini-Batch K-Means,"[41, 46, 14, 17, 12]",0.13112473,0.65101814
24687,0.9862,0.02,5.4982343,BH,Mini-Batch K-Means,"[14, 47, 14, 37, 26]",0.15026498,0.6458669
24688,0.9858,0.06,5.4840035,BH,Mini-Batch K-Means,"[7, 38, 30, 34, 41]",0.1462202,0.63424397
24689,0.9848,0.16,7.0515866,BH,Mini-Batch K-Means,"[29, 34, 25, 28, 3]",0.1328392,0.62745976
24690,0.9856,0.08,5.4580455,BH,Mini-Batch K-Means,"[25, 35, 17, 29, 15]",0.14204693,0.63889575
24691,0.984,0.24,11.058815,BH,Mini-Batch K-Means,"[8, 42, 15, 28, 2]",0.13654757,0.62683606
24692,0.9854,0.1,6.2142615,BH,Mini-Batch K-Means,"[8, 30, 42, 19, 13]",0.13178015,0.7017975
24693,0.9848,0.16,10.546292,BH,Mini-Batch K-Means,"[26, 14, 18, 27, 2]",0.120093346,0.63236
24694,0.9848,0.16,6.268689,BH,Mini-Batch K-Means,"[15, 32, 39, 26, 7]",0.13762355,0.65201306
24695,0.9856,0.08,5.535763,BH,Mini-Batch K-Means,"[15, 46, 16, 37, 18]",0.15273929,0.6372478
24696,0.9852,0.12,5.7616434,BH,Mini-Batch K-Means,"[14, 22, 16, 28, 35]",0.122923374,0.6682143
24697,0.986,0.04,5.8864226,BH,Mini-Batch K-Means,"[22, 20, 12, 42, 11]",0.151968,0.6231909
24698,0.9848,0.16,5.182865,BH,Mini-Batch K-Means,"[21, 30, 28, 35, 23]",0.14520335,0.6301148
24699,0.9858,0.06,6.0345173,BH,Mini-Batch K-Means,"[27, 13, 16, 31, 17]",0.13466859,0.62639976
24700,0.9856,0.08,11.1341095,BH,Mini-Batch K-Means,"[7, 42, 12, 19, 2]",0.14162302,0.6463957
24701,0.986,0.04,5.238474,BH,Mini-Batch K-Means,"[26, 34, 20, 34, 15]",0.15082979,0.6238673
24702,0.985,0.13999999999999999,6.7849603,BH,Mini-Batch K-Means,"[4, 40, 17, 20, 21]",0.15345883,0.64431643
24703,0.9862,0.02,5.193768,BH,Mini-Batch K-Means,"[27, 46, 12, 29, 35]",0.16304708,0.64267635
24704,0.986,0.04,5.489492,BH,Mini-Batch K-Means,"[19, 41, 13, 32, 29]",0.13852787,0.64644
24705,0.9846,0.18,10.229514,BH,Mini-Batch K-Means,"[24, 28, 19, 27, 2]",0.1273818,0.61193156
24706,0.9864,0.0,6.1538186,BH,Mini-Batch K-Means,"[37, 42, 11, 21, 8]",0.13036227,0.62106633
24707,0.9858,0.06,5.6559367,BH,Mini-Batch K-Means,"[10, 50, 12, 33, 22]",0.16441846,0.62558365
24708,0.9856,0.08,6.5233874,BH,Mini-Batch K-Means,"[4, 42, 26, 30, 37]",0.14339232,0.6321664
24709,0.984,0.24,10.003749,BH,Mini-Batch K-Means,"[25, 38, 21, 31, 2]",0.14539695,0.6325793
24710,0.9854,0.1,5.8783574,BH,Mini-Batch K-Means,"[21, 39, 13, 27, 11]",0.13044453,0.6353984
24711,0.9848,0.16,11.125944,BH,Mini-Batch K-Means,"[7, 42, 15, 27, 2]",0.141222,0.62768865
24712,0.9854,0.1,6.328997,BH,Mini-Batch K-Means,"[7, 31, 38, 23, 9]",0.13398194,0.64060044
24713,0.9848,0.16,10.613024,BH,Mini-Batch K-Means,"[22, 18, 14, 25, 2]",0.10576248,0.6320772
24714,0.984,0.24,7.27351,BH,Mini-Batch K-Means,"[11, 36, 35, 25, 3]",0.13028693,0.6266918
24715,0.9856,0.08,5.953292,BH,Mini-Batch K-Means,"[11, 43, 14, 34, 14]",0.12760925,0.6354866
24716,0.9856,0.08,6.0380573,BH,Mini-Batch K-Means,"[10, 26, 16, 30, 31]",0.12639666,0.6569967
24717,0.9852,0.12,6.4510837,BH,Mini-Batch K-Means,"[18, 24, 16, 38, 7]",0.12340236,0.62212825
24718,0.9856,0.08,5.29827,BH,Mini-Batch K-Means,"[17, 34, 24, 31, 19]",0.15093184,0.62838125
24719,0.986,0.04,5.7257185,BH,Mini-Batch K-Means,"[23, 17, 19, 27, 15]",0.12231898,0.6393564
24720,0.9818,0.45999999999999996,12.145927,BH,Mini-Batch K-Means,"[3, 39, 9, 22, 2]",0.11217165,0.6319511
24721,0.9858,0.06,5.862204,BH,Mini-Batch K-Means,"[22, 38, 16, 30, 11]",0.12911129,0.62495637
24722,0.9848,0.16,6.710846,BH,Mini-Batch K-Means,"[6, 38, 13, 16, 17]",0.11346698,0.6417761
24723,0.9862,0.02,5.4192257,BH,Mini-Batch K-Means,"[23, 42, 10, 25, 31]",0.14485955,0.6418147
24724,0.9862,0.02,5.7042346,BH,Mini-Batch K-Means,"[15, 41, 12, 28, 25]",0.15586591,0.6600156
24725,0.9838,0.26,10.597378,BH,Mini-Batch K-Means,"[20, 32, 15, 23, 2]",0.12933874,0.63183093
24726,0.986,0.04,7.229829,BH,Mini-Batch K-Means,"[33, 39, 10, 22, 4]",0.13468051,0.63656855
24727,0.9848,0.16,6.36058,BH,Mini-Batch K-Means,"[6, 46, 11, 29, 18]",0.13003135,0.64977384
24728,0.9846,0.18,5.8730474,BH,Mini-Batch K-Means,"[5, 46, 22, 26, 33]",0.1430757,0.6357875
24729,0.9848,0.16,10.054475,BH,Mini-Batch K-Means,"[21, 42, 17, 27, 2]",0.15155172,0.62136865
24730,0.9848,0.16,6.4541764,BH,Mini-Batch K-Means,"[17, 43, 10, 23, 7]",0.13328314,0.6508441
24731,0.9844,0.2,11.2019,BH,Mini-Batch K-Means,"[6, 42, 12, 25, 2]",0.13643074,0.65736246
24732,0.9848,0.16,6.7209034,BH,Mini-Batch K-Means,"[6, 35, 34, 23, 6]",0.1266141,0.6526499
24733,0.9848,0.16,10.668002,BH,Mini-Batch K-Means,"[18, 22, 10, 21, 2]",0.11595631,0.63533735
24734,0.9848,0.16,10.814372,BH,Mini-Batch K-Means,"[7, 40, 31, 21, 2]",0.12604356,0.6408038
24735,0.986,0.04,6.642115,BH,Mini-Batch K-Means,"[7, 39, 13, 30, 10]",0.120358944,0.64043736
24736,0.9842,0.22,6.512052,BH,Mini-Batch K-Means,"[6, 30, 14, 26, 27]",0.121377945,0.6290357
24737,0.9834,0.3,7.704247,BH,Mini-Batch K-Means,"[14, 28, 16, 34, 3]",0.11934233,0.6260443
24738,0.9852,0.12,5.7779775,BH,Mini-Batch K-Means,"[13, 38, 20, 27, 15]",0.1339364,0.64557743
24739,0.9854,0.1,5.8283954,BH,Mini-Batch K-Means,"[19, 21, 23, 23, 11]",0.11940527,0.6253543
24740,0.9828,0.36,12.680776,BH,Mini-Batch K-Means,"[3, 37, 6, 25, 2]",0.1456554,0.6369505
24741,0.9854,0.1,6.4349437,BH,Mini-Batch K-Means,"[18, 42, 12, 26, 7]",0.14741373,0.7226896
24742,0.9854,0.1,6.7613993,BH,Mini-Batch K-Means,"[5, 41, 10, 20, 13]",0.12375784,0.62948275
24743,0.9858,0.06,6.0544753,BH,Mini-Batch K-Means,"[19, 38, 7, 21, 27]",0.124129534,0.62705326
24744,0.986,0.04,5.8660007,BH,Mini-Batch K-Means,"[11, 39, 10, 24, 21]",0.1448996,0.63168883
24745,0.9846,0.18,10.583324,BH,Mini-Batch K-Means,"[16, 36, 11, 19, 2]",0.11568713,0.78591037
24746,0.9844,0.2,10.820102,BH,Mini-Batch K-Means,"[29, 37, 8, 23, 2]",0.11554408,0.65801954
24747,0.983,0.33999999999999997,7.593541,BH,Mini-Batch K-Means,"[3, 42, 10, 25, 14]",0.1304946,0.6680329
24748,0.9834,0.3,6.901222,BH,Mini-Batch K-Means,"[3, 42, 18, 25, 29]",0.13426685,0.6414027
24749,0.9838,0.26,10.449612,BH,Mini-Batch K-Means,"[17, 40, 13, 23, 2]",0.116577625,0.6309488
24750,0.9862,0.02,8.212088,BH,Mini-Batch K-Means,"[13, 42, 6, 19, 4]",0.11206031,0.65070987
24751,0.9822,0.42,12.674121,BH,Mini-Batch K-Means,"[3, 41, 8, 21, 2]",0.10646987,0.6390729
24752,0.9812,0.52,11.82182,BH,Mini-Batch K-Means,"[3, 39, 30, 23, 2]",0.12651801,0.64372206
24753,0.9836,0.27999999999999997,11.38096,BH,Mini-Batch K-Means,"[14, 26, 6, 19, 2]",0.10084462,0.6228454
24754,0.9818,0.45999999999999996,11.818247,BH,Mini-Batch K-Means,"[3, 42, 27, 20, 2]",0.11970949,0.6265724
24755,0.9838,0.26,8.184746,BH,Mini-Batch K-Means,"[3, 36, 9, 26, 6]",0.109521866,0.61120343
24756,0.9848,0.16,7.2873096,BH,Mini-Batch K-Means,"[3, 34, 12, 22, 23]",0.13936687,0.6379545
24757,0.9838,0.26,10.627894,BH,Mini-Batch K-Means,"[10, 32, 17, 30, 2]",0.13597393,0.6295779
24758,0.9864,0.0,6.2844715,BH,Mini-Batch K-Means,"[9, 42, 16, 23, 11]",0.12411475,0.63104343
24759,0.9862,0.02,5.724934,BH,Mini-Batch K-Means,"[23, 17, 23, 27, 15]",0.1254375,0.6223209
24760,0.9832,0.32,13.748907,BH,Mini-Batch K-Means,"[3, 35, 4, 27, 2]",0.1275289,0.6534445
24761,0.9834,0.3,8.237776,BH,Mini-Batch K-Means,"[14, 41, 8, 22, 3]",0.11312103,0.6330435
24762,0.9838,0.26,7.6733723,BH,Mini-Batch K-Means,"[3, 37, 12, 24, 9]",0.14130878,0.6604521
24763,0.9838,0.26,6.270602,BH,Mini-Batch K-Means,"[15, 35, 5, 25, 23]",0.12173104,0.6520331
24764,0.986,0.04,6.8589697,BH,Mini-Batch K-Means,"[7, 36, 7, 21, 17]",0.1098752,0.6353724
24765,0.984,0.24,10.883911,BH,Mini-Batch K-Means,"[12, 32, 13, 23, 2]",0.11085963,0.61856794
24766,0.9832,0.32,11.931629,BH,Mini-Batch K-Means,"[25, 36, 4, 27, 2]",0.12272191,0.6292808
24767,0.9846,0.18,8.193466,BH,Mini-Batch K-Means,"[3, 38, 6, 21, 10]",0.10382843,0.61771727
24768,0.9844,0.2,7.2601366,BH,Mini-Batch K-Means,"[3, 38, 14, 24, 25]",0.13227701,0.62959814
24769,0.984,0.24,10.664647,BH,Mini-Batch K-Means,"[13, 36, 9, 21, 2]",0.10702038,0.64183974
24770,0.982,0.44,12.397538,BH,Mini-Batch K-Means,"[9, 38, 3, 23, 2]",0.11279249,0.63391304
24771,0.9828,0.36,13.745007,BH,Mini-Batch K-Means,"[3, 39, 4, 21, 2]",0.105298996,0.6425297
24772,0.9814,0.5,11.814373,BH,Mini-Batch K-Means,"[3, 41, 26, 27, 2]",0.13640428,0.5995617
24773,0.982,0.44,12.563481,BH,Mini-Batch K-Means,"[10, 30, 3, 20, 2]",0.10363078,0.63112545
24774,0.981,0.54,11.819974,BH,Mini-Batch K-Means,"[3, 40, 23, 24, 2]",0.1312232,0.6180997
24775,0.9828,0.36,12.691076,BH,Mini-Batch K-Means,"[3, 34, 5, 22, 2]",0.10688996,0.62506866
24776,0.9846,0.18,7.842832,BH,Mini-Batch K-Means,"[3, 38, 8, 22, 19]",0.11347985,0.61251473
24777,0.9836,0.27999999999999997,11.214581,BH,Mini-Batch K-Means,"[6, 36, 13, 26, 2]",0.11101246,0.63074994
24778,0.9842,0.22,7.3067303,BH,Mini-Batch K-Means,"[5, 38, 12, 21, 7]",0.13502145,0.62350583
24779,0.9862,0.02,6.0353994,BH,Mini-Batch K-Means,"[27, 13, 19, 29, 11]",0.11503458,0.62579703
24780,0.9812,0.52,13.750598,BH,Mini-Batch K-Means,"[3, 34, 3, 29, 2]",0.1196022,0.73216677
24781,0.9834,0.3,12.353727,BH,Mini-Batch K-Means,"[10, 40, 4, 22, 2]",0.11471248,0.64871526
24782,0.9846,0.18,8.747496,BH,Mini-Batch K-Means,"[3, 33, 8, 28, 5]",0.114563465,0.62213445
24783,0.98,0.64,10.686075,BH,Mini-Batch K-Means,"[11, 33, 2, 29, 19]",0.121114016,0.62207294
24784,0.9824,0.4,9.230837,BH,Mini-Batch K-Means,"[3, 33, 3, 21, 13]",0.110550165,0.638999
24785,0.9846,0.18,11.272894,BH,Mini-Batch K-Means,"[8, 30, 9, 27, 2]",0.11677408,0.6292019
24786,0.9776,0.88,15.184931,BH,Mini-Batch K-Means,"[21, 34, 2, 30, 2]",0.12330699,0.6456418
24787,0.9778,0.86,12.987911,BH,Mini-Batch K-Means,"[3, 34, 2, 21, 6]",0.10738468,0.62343216
24788,0.983,0.33999999999999997,7.2991986,BH,Mini-Batch K-Means,"[3, 34, 10, 27, 21]",0.13688755,0.61991477
24789,0.9834,0.3,11.525459,BH,Mini-Batch K-Means,"[9, 32, 5, 25, 2]",0.116817,0.6267221
24790,0.9796,0.6799999999999999,12.900343,BH,Mini-Batch K-Means,"[5, 34, 3, 27, 2]",0.11731815,0.62117887
24791,0.9758,1.06,16.946457,BH,Mini-Batch K-Means,"[3, 35, 2, 25, 2]",0.11001825,0.63148737
24792,0.9812,0.52,11.823509,BH,Mini-Batch K-Means,"[3, 37, 22, 28, 2]",0.12781262,0.6599281
24793,0.9726,1.38,16.016212,BH,Mini-Batch K-Means,"[6, 34, 2, 24, 2]",0.12512875,0.63275695
24794,0.9808,0.5599999999999999,11.82644,BH,Mini-Batch K-Means,"[3, 36, 19, 28, 2]",0.12343907,0.62047815
24795,0.9766,0.98,17.13684,BH,Mini-Batch K-Means,"[3, 32, 2, 23, 2]",0.10913873,0.71606493
24796,0.9834,0.3,9.191615,BH,Mini-Batch K-Means,"[3, 37, 4, 24, 15]",0.119795084,0.687238
24797,0.981,0.54,12.145018,BH,Mini-Batch K-Means,"[3, 39, 9, 23, 2]",0.109458685,0.67790747
24798,0.9836,0.27999999999999997,9.769862,BH,Mini-Batch K-Means,"[3, 34, 8, 25, 3]",0.10473561,0.6208768
24799,0.9854,0.1,6.4591155,BH,Mini-Batch K-Means,"[23, 9, 15, 25, 9]",0.11504674,0.6996305
24800,0.9766,0.98,17.141603,BH,Mini-Batch K-Means,"[3, 30, 2, 25, 2]",0.11589575,0.63376665
24801,0.9726,1.38,16.012403,BH,Mini-Batch K-Means,"[6, 36, 2, 23, 2]",0.1109674,0.62283874
24802,0.9828,0.36,13.946771,BH,Mini-Batch K-Means,"[3, 30, 4, 24, 2]",0.11055565,0.63592744
24803,0.9794,0.7000000000000001,11.572613,BH,Mini-Batch K-Means,"[7, 31, 2, 29, 15]",0.117019415,0.64606047
24804,0.979,0.74,12.669835,BH,Mini-Batch K-Means,"[3, 30, 2, 22, 9]",0.10938048,0.63950634
24805,0.9836,0.27999999999999997,12.684719,BH,Mini-Batch K-Means,"[4, 32, 5, 29, 2]",0.1093297,0.6395955
24806,0.9772,0.9199999999999999,15.445186,BH,Mini-Batch K-Means,"[17, 30, 2, 30, 2]",0.11833668,0.62675047
24807,0.9764,1.0,17.146149,BH,Mini-Batch K-Means,"[3, 30, 2, 20, 2]",0.10352254,0.6273508
24808,0.984,0.24,8.058307,BH,Mini-Batch K-Means,"[3, 30, 6, 27, 17]",0.1266377,0.63119483
24809,0.975,1.1400000000000001,16.293766,BH,Mini-Batch K-Means,"[5, 29, 2, 24, 2]",0.1251502,0.6572223
24810,0.9754,1.0999999999999999,17.139212,BH,Mini-Batch K-Means,"[3, 31, 2, 24, 2]",0.123675585,0.6310489
24811,0.9758,1.06,17.138306,BH,Mini-Batch K-Means,"[3, 31, 2, 25, 2]",0.107684135,0.63352203
24812,0.981,0.54,11.8328285,BH,Mini-Batch K-Means,"[3, 33, 18, 29, 2]",0.120788336,0.62316895
